Fa,Fs,beta,dim,isDynamic,isFock,mass2,massratio,order,rs,spin,Σw,Σw.err,μ,μ.err
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,201,5.0,2,-0.07356361419054797,0.000767376928863582,0.07155705115180852,7.4184753304767e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,210,5.0,2,-20.306811367962496,0.005656354383719751,1.2400900259039873,0.0006774248603774531
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,101,5.0,2,0.09284159528431567,4.439508427030355e-5,-0.055529767998203236,2.4709729722518414e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,300,5.0,2,-3.454005275541079,0.008755408840238373,0.34597618173152367,0.0015806965096292922
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,100,5.0,2,0.6734524025182264,8.598976178867974e-5,0.33159187639380805,5.24048739152384e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,102,5.0,2,0.02390377528037364,5.139758315666247e-6,-0.015601061073463785,1.638403344232538e-6
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,111,5.0,2,0.035841576338043725,8.896773924194429e-5,0.320521284413318,2.243291840135102e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,110,5.0,2,0.5676033911745363,0.00017011866900253384,1.0304354358321186,4.395687385359286e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,200,5.0,2,0.3058496458252273,0.0002377609646193452,0.36810731348609393,4.8069076561801356e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,201,5.0,2,-0.06832172502247946,0.0002916782979706861,0.06739873246559341,3.13543704401238e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,101,5.0,2,0.08550506431582994,8.544916200496231e-6,-0.05545627293552717,5.3755314687887315e-6
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,100,5.0,2,0.6584736746904469,2.598069554950201e-5,0.3244806177772295,1.5612726232032267e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,120,5.0,2,-27.76944067408732,0.004330319314111517,0.7814235682966254,0.00027348855693363247
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,210,5.0,2,-18.75056158807557,0.0045713399607490955,1.219722987397171,0.0005532031267976808
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,300,5.0,2,-3.141274795541628,0.005587361555151983,0.33433283067904446,0.000996117109208216
-0.0,-0.0,25.0,3,true,false,0.001,1.0,102,5.0,2,0.014008172635809526,4.647495013972131e-6,-0.015484609530712689,1.559410381658383e-6
-0.0,-0.0,25.0,3,true,false,0.001,1.0,111,5.0,2,0.030499118916142185,8.026278909541615e-5,0.30578738653589277,1.9855096716354322e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,110,5.0,2,0.5624748118038396,0.0001502878284583494,1.0015689338828608,4.1038245112306106e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,200,5.0,2,0.29123603074738497,0.00019351553560101954,0.3452063584940185,4.109297945011606e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,201,5.0,2,-0.061402003372512594,0.00018783937767201728,0.06021435957657209,2.397625842536083e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,101,5.0,2,0.07192033292921043,7.900166619554331e-6,-0.05525033146651136,5.217879439682389e-6
-0.0,-0.0,25.0,3,true,false,0.001,1.0,100,5.0,2,0.6305062393089257,2.395303206353049e-5,0.31122646015093064,1.4493052043055661e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,120,5.0,2,-24.845523334457443,0.003502816717068837,0.7781328684425348,0.00024187895736422712
-0.0,-0.0,25.0,3,true,false,0.001,1.0,210,5.0,2,-16.089806010519077,0.003638593075512992,1.1794589690276802,0.0004573398814029882
-0.0,-0.0,25.0,3,true,false,0.001,1.0,300,5.0,2,-2.5762326975874363,0.003553520431592672,0.3094815930467065,0.0006233787303451034
-0.0,-0.0,25.0,3,true,false,0.003,1.0,102,5.0,2,-0.00020630812650662515,4.073868822782704e-6,-0.015172921261525156,1.4822336504252256e-6
-0.0,-0.0,25.0,3,true,false,0.003,1.0,111,5.0,2,0.01887666852126499,6.979969258311961e-5,0.2833032773845436,1.750785829795481e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,110,5.0,2,0.5484704074915149,0.00013106955791306624,0.9562947493612605,3.814550331216096e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,200,5.0,2,0.26868343314810916,0.00015131181442170954,0.31121134006568124,3.347033272500437e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,201,5.0,2,-0.05125803859425284,0.0001211769506143692,0.049997737684475525,1.7950605530786682e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,101,5.0,2,0.051790942568728106,7.062988796130159e-6,-0.05467741823884896,4.996348313522976e-6
-0.0,-0.0,25.0,3,true,false,0.003,1.0,100,5.0,2,0.5871386165854305,2.156563606010643e-5,0.2908647487358748,1.3298472292700358e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,120,5.0,2,-20.95715907592629,0.0027151890100270406,0.7690447070854372,0.00019763910706640825
-0.0,-0.0,25.0,3,true,false,0.003,1.0,210,5.0,2,-12.654062223248761,0.002780189130820439,1.1148338997287321,0.0003475536603396688
-0.0,-0.0,25.0,3,true,false,0.003,1.0,300,5.0,2,-1.8966591725029438,0.002468678716371648,0.27549610680455855,0.00042643297602655203
-0.0,-0.0,25.0,3,true,false,0.01,1.0,102,5.0,2,-0.021980619213143624,3.2506091128217874e-6,-0.01423845756448169,1.3157751316553488e-6
-0.0,-0.0,25.0,3,true,false,0.01,1.0,111,5.0,2,-0.009115551368222759,5.728192959042483e-5,0.24396856017474686,1.4503892709757323e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,110,5.0,2,0.5096291640447839,0.00010716826104624235,0.8738665950850624,3.327313966428689e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,200,5.0,2,0.22728647963806764,0.00010480525210546831,0.2546409940054204,2.462153294023873e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,201,5.0,2,-0.0355773133481669,6.986503144072642e-5,0.03441344418445391,1.1808535089222774e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,101,5.0,2,0.01864827294034488,5.881308432072475e-6,-0.05287979209347256,4.57893667733636e-6
-0.0,-0.0,25.0,3,true,false,0.01,1.0,100,5.0,2,0.5097093831519502,1.7748035782666784e-5,0.2551160653355761,1.1198538498139705e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,120,5.0,2,-15.400625036263921,0.0019438673091399835,0.7454640919815676,0.00016733025291123504
-0.0,-0.0,25.0,3,true,false,0.01,1.0,210,5.0,2,-8.087271886712609,0.0017532681133133892,0.9915902680150462,0.0002656489537371558
-0.0,-0.0,25.0,3,true,false,0.01,1.0,300,5.0,2,-1.06335733379628,0.0014001948580559575,0.21762665254035327,0.000246169380396959
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,102,6.0,2,0.03928341934524027,6.341074231636472e-6,-0.014548662200747483,1.4954713221465702e-6
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,111,6.0,2,0.0844835414188501,0.00015618434482720075,0.37847638829686236,2.8225560807538708e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,110,6.0,2,0.9703356574875432,0.00029601255848561405,1.1795803269434695,5.096052375602867e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,120,6.0,2,-62.56824935607034,0.014802997441046567,1.2985544810961347,0.0006484763759474139
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,200,6.0,2,0.4638803784733473,0.00035988673894626606,0.3645660745507014,5.043933284812933e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,201,6.0,2,-0.07110720312357727,0.0005018904684229357,0.06694256875309483,3.5925346288687455e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,210,6.0,2,-36.58339287581449,0.025054155606823898,1.6939906762243708,0.0018767324412265933
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,101,6.0,2,0.11619044487745485,1.0370747718422306e-5,-0.05000722974878337,4.835835012459376e-6
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,300,6.0,2,-5.325781276533663,0.023826132340337064,0.39771555149297183,0.003084930555211675
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,100,6.0,2,0.7825549457637935,3.146064579724143e-5,0.28345292515789694,1.3910688371900582e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,102,6.0,2,0.032229130991469006,6.000422398921708e-6,-0.014505728984239949,1.4614735601740495e-6
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,111,6.0,2,0.08103596059197464,0.00014325211382682697,0.36830060744662046,2.5926376230035027e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,110,6.0,2,0.9664415701215917,0.00027089980535326575,1.1598690009374368,4.92461575015579e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,120,6.0,2,-58.66571429605397,0.013650462552818753,1.2965578151396033,0.0006161324221688467
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,200,6.0,2,0.45040475965111365,0.00030675055229595864,0.35073093372837955,4.4997990642262025e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,201,6.0,2,-0.06785091491787221,0.00034677003098207833,0.062456041027022145,2.8775733877561776e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,210,6.0,2,-33.45674744390842,0.02047934899192699,1.6585594265084014,0.0015025395915123096
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,101,6.0,2,0.10668130246556741,9.968448177559279e-6,-0.049933622364691295,4.7625662376330125e-6
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,300,6.0,2,-4.702674272690552,0.015107159450394097,0.37892641640415775,0.0018605269957318712
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,100,6.0,2,0.7632303044737768,3.0004976248678576e-5,0.2764408941588883,1.3332203441050917e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,102,6.0,2,0.019440151814927142,5.445610273678545e-6,-0.01436796421762228,1.3912537220767642e-6
-0.0,-0.0,25.0,3,true,false,0.001,1.0,111,6.0,2,0.0708974646514634,0.00012795612788721726,0.34924721899438266,2.2855389299039796e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,110,6.0,2,0.9550648959774494,0.00023770932644964594,1.1221518058240922,4.573672003531314e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,120,6.0,2,-52.0527912689682,0.012107942481317663,1.288032131158508,0.0005774614354605706
-0.0,-0.0,25.0,3,true,false,0.001,1.0,200,6.0,2,0.42498049062465565,0.00024961363464325167,0.32541589785926694,3.786705229219236e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,201,6.0,2,-0.06216353450754573,0.00022653972751194204,0.054537423766914686,2.1886546361517176e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,210,6.0,2,-28.263163483360135,0.015428472830530511,1.5919159893943966,0.001122541767816198
-0.0,-0.0,25.0,3,true,false,0.001,1.0,101,6.0,2,0.08908793638509414,9.12286367297318e-6,-0.049686660360327546,4.589173148732964e-6
-0.0,-0.0,25.0,3,true,false,0.001,1.0,300,6.0,2,-3.7940932179894697,0.009074809999157007,0.3485338033206098,0.0010797481497161296
-0.0,-0.0,25.0,3,true,false,0.001,1.0,100,6.0,2,0.7266814150748804,2.7885211652549892e-5,0.26329665006497455,1.2386515241025527e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,102,6.0,2,0.0013238023755064547,4.65799838094517e-6,-0.014008609390639831,1.2853291084359638e-6
-0.0,-0.0,25.0,3,true,false,0.003,1.0,111,6.0,2,0.04728945757527397,0.00011093480083791891,0.3204301005816125,1.9903935595893364e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,110,6.0,2,0.9266906224337477,0.00020416883072055307,1.0637242554444613,4.161869714256231e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,120,6.0,2,-43.34870619108793,0.010178482560084889,1.2712907943712373,0.00054444544511591
-0.0,-0.0,25.0,3,true,false,0.003,1.0,200,6.0,2,0.38345056527465654,0.00019200434572924567,0.28831997698869805,3.038582957154345e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,201,6.0,2,-0.05534006669162654,0.00014415110063502995,0.04356033445381209,1.615431929504121e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,210,6.0,2,-21.64521295943278,0.01111978946056687,1.4875612859292098,0.0008291473340083847
-0.0,-0.0,25.0,3,true,false,0.003,1.0,101,6.0,2,0.06325267573384591,8.130690360452744e-6,-0.04902195174625747,4.326087882667569e-6
-0.0,-0.0,25.0,3,true,false,0.003,1.0,300,6.0,2,-2.683996476268495,0.005421256513942664,0.30287337029784417,0.0006509058185409259
-0.0,-0.0,25.0,3,true,false,0.003,1.0,100,6.0,2,0.6706142574982538,2.4530284577034054e-5,0.24339473833517244,1.1142918889724625e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,102,6.0,2,-0.025726132148155514,3.667189174915966e-6,-0.012953508905577489,1.1348833489541268e-6
-0.0,-0.0,25.0,3,true,false,0.01,1.0,111,6.0,2,-0.006458172347862625,8.922672077335726e-5,0.27044144943293374,1.6092671416998995e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,110,6.0,2,0.8506995452281079,0.0001653848432738248,0.9581866780986312,3.585085791819282e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,120,6.0,2,-31.17100963024359,0.007787180878976079,1.2230709993209847,0.0004928762650339541
-0.0,-0.0,25.0,3,true,false,0.01,1.0,200,6.0,2,0.3104750705337005,0.00012972774818100202,0.2280115750848625,2.1728570384600465e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,201,6.0,2,-0.041970640000263154,8.135394035727602e-5,0.027618655206127822,1.0420153405468579e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,210,6.0,2,-13.205248952581902,0.006939967700395996,1.2899792013661306,0.0005479197797043795
-0.0,-0.0,25.0,3,true,false,0.01,1.0,101,6.0,2,0.021469427593629787,6.642552567632783e-6,-0.047002431276179875,3.987203340588858e-6
-0.0,-0.0,25.0,3,true,false,0.01,1.0,300,6.0,2,-1.40486890709894,0.0026775502719303865,0.22828957853007695,0.0003404941784112963
-0.0,-0.0,25.0,3,true,false,0.01,1.0,100,6.0,2,0.5714168018167927,2.0116312971386703e-5,0.20890303578177594,9.336649717761893e-6
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,102,8.0,2,0.06070068851116287,0.00011862205883692304,-0.01283549468806256,1.4011900277466772e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,111,8.0,2,0.28562339931303404,0.0012367402288418021,0.4693780261994036,0.00014914151419489843
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,110,8.0,2,2.232893329686221,0.002198301633885988,1.4230420570481033,0.0002910095533067197
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,120,8.0,2,-204.9264154947059,0.04448113208755255,2.8481067452750684,0.0010886152295723997
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,200,8.0,2,0.8372223085387959,0.0018756116060214781,0.3404992904036709,0.00013400434943703954
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,201,8.0,2,-0.05200291237372258,0.002453702556585014,0.0598102666945226,0.0001039305643017555
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,210,8.0,2,-92.41634055440579,0.03608888500554011,2.724868429270108,0.0017443847930115862
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,101,8.0,2,0.16285502449267983,0.00013958804826308958,-0.04208488980592363,3.225060234636303e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,300,8.0,2,-10.394353533579473,0.03636245906293252,0.48653774786549725,0.0028225661852640895
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,100,8.0,2,0.9877897414819495,0.000253611337367125,0.22180463623949087,6.552551497526665e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,102,8.0,2,0.05012273833139993,0.00010545928924501931,-0.012799183043528372,1.2519274575080381e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,111,8.0,2,0.2717534097473893,0.001105649956455001,0.45408107088729144,0.00013353624033842073
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,110,8.0,2,2.2145356235219085,0.001964104326714182,1.3924967863960727,0.00025436668912846047
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,120,8.0,2,-190.66912139907987,0.0390209043790333,2.8418793094151993,0.0009303123830775476
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,200,8.0,2,0.8075379032502509,0.0015698107701442375,0.3241610208306407,0.00011271217934017254
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,201,8.0,2,-0.048493291771867945,0.0017692875523347053,0.05475986712105222,8.81407909784336e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,210,8.0,2,-83.14933313554708,0.02954841207662959,2.6547542733780216,0.0015323396027551298
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,101,8.0,2,0.14845740993160936,0.00012462378292444265,-0.04202980499435671,2.9338654378433198e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,300,8.0,2,-8.950559740432903,0.022830020157242614,0.45538493734497615,0.001892893380533832
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,100,8.0,2,0.9576798590715168,0.00022200994581969316,0.21482195622322986,5.762010346628188e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,102,8.0,2,0.03093844578585723,6.799861895075756e-6,-0.012619751365827055,1.1407817384191102e-6
-0.0,-0.0,25.0,3,true,false,0.001,1.0,111,8.0,2,0.23958889399320468,0.00026719178703763625,0.4252098385295112,2.8112282382726476e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,110,8.0,2,2.18068638657245,0.0004837999431786811,1.3347297403062948,5.3840374916826174e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,120,8.0,2,-166.5629610485755,0.04174697587386024,2.818153334956576,0.0011294556805410202
-0.0,-0.0,25.0,3,true,false,0.001,1.0,200,8.0,2,0.7436603501838308,0.0003717652005796272,0.2943255032252411,3.2782449779117216e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,201,8.0,2,-0.05134411044605793,0.0003005089784073661,0.04553439301424323,1.8942463782504638e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,210,8.0,2,-68.19337444452582,0.038514778440096424,2.515350090244257,0.0015576426111211267
-0.0,-0.0,25.0,3,true,false,0.001,1.0,101,8.0,2,0.1218562091214907,1.1641766132623384e-5,-0.04170253399085471,3.736422555016392e-6
-0.0,-0.0,25.0,3,true,false,0.001,1.0,300,8.0,2,-6.960935342960103,0.016281779536187122,0.41055946576813085,0.0011422298685308157
-0.0,-0.0,25.0,3,true,false,0.001,1.0,100,8.0,2,0.9019199422128538,3.4367431987801336e-5,0.20185986626230987,9.609422761138057e-6
-0.0,-0.0,25.0,3,true,false,0.003,1.0,102,8.0,2,0.004445496296080118,5.689627267020017e-6,-0.012175671988061784,1.0414630065997535e-6
-0.0,-0.0,25.0,3,true,false,0.003,1.0,111,8.0,2,0.1698401558988716,0.00023064436271916973,0.3825602827368983,2.37911040456008e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,110,8.0,2,2.096406077128214,0.0004115030209683124,1.2471636652996958,4.784475988603635e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,120,8.0,2,-135.50835385510624,0.03419753263059585,2.765159548537476,0.0010564039519503565
-0.0,-0.0,25.0,3,true,false,0.003,1.0,200,8.0,2,0.6478370870936675,0.0002792249753923646,0.2521443233739573,2.5953038171375156e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,201,8.0,2,-0.05547969824985497,0.00018907530745075352,0.03358202954179063,1.350406414232449e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,210,8.0,2,-49.813073403110955,0.02710688984804671,2.2925803208044098,0.0011274724368662847
-0.0,-0.0,25.0,3,true,false,0.003,1.0,101,8.0,2,0.08366928129640527,1.011940092769611e-5,-0.040882610306941854,3.4837884341908896e-6
-0.0,-0.0,25.0,3,true,false,0.003,1.0,300,8.0,2,-4.563448220632893,0.00951351937998137,0.34142834788963916,0.0006733890392720827
-0.0,-0.0,25.0,3,true,false,0.003,1.0,100,8.0,2,0.8177726509676587,3.000231932932945e-5,0.18267844211338546,8.48536699092014e-6
-0.0,-0.0,25.0,3,true,false,0.01,1.0,102,8.0,2,-0.033023241175375244,4.348879240411414e-6,-0.010912606890110593,8.799664926851275e-7
-0.0,-0.0,25.0,3,true,false,0.01,1.0,111,8.0,2,0.019684053465700055,0.00017761953829428985,0.31046271190885477,1.8769102892315276e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,110,8.0,2,1.8741893765653237,0.0003241362807222804,1.092605763109719,4.011783982461415e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,120,8.0,2,-93.90011721704656,0.025506397991507817,2.6220953343076583,0.0009472665322689685
-0.0,-0.0,25.0,3,true,false,0.01,1.0,200,8.0,2,0.48692254334681895,0.0001798654828491412,0.18694606918089843,1.751391609886797e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,201,8.0,2,-0.05639272988930633,0.00010095738229631168,0.017593555805742987,8.229320628358238e-6
-0.0,-0.0,25.0,3,true,false,0.01,1.0,210,8.0,2,-27.83639991020671,0.016055706266956755,1.8993282992106821,0.0007264784971236254
-0.0,-0.0,25.0,3,true,false,0.01,1.0,101,8.0,2,0.024257813498622983,8.07777024664804e-6,-0.03845662454722491,3.1436633718845746e-6
-0.0,-0.0,25.0,3,true,false,0.01,1.0,300,8.0,2,-2.0732472027317344,0.004386330949271045,0.236923259732891,0.00033530052845005056
-0.0,-0.0,25.0,3,true,false,0.01,1.0,100,8.0,2,0.6725711999368562,2.3744726064948973e-5,0.1505248663966927,6.858382375177174e-6
